"ITTER107","Territorio","TIPO_DATO7","Tipo dato","SEXISTAT1","Sesso","ETA1_A","Classe di età","PROFILO_PROF","Qualifica contrattuale","ATECO_2007","Ateco 2007","CLLVT","Classe di dipendenti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","26","fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi","TOTAL","totale","2014","2014",13.13,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","26","fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi","TOTAL","totale","2015","2015",13.1,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","26","fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi","TOTAL","totale","2016","2016",13.05,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","26","fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi","TOTAL","totale","2017","2017",13.66,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","27","fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche","TOTAL","totale","2014","2014",22.18,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","27","fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche","TOTAL","totale","2015","2015",22.58,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","27","fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche","TOTAL","totale","2016","2016",22.49,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","27","fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche","TOTAL","totale","2017","2017",22.64,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","28","fabbricazione di macchinari ed apparecchiature nca","W0_9","0-9","2014","2014",13.1,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","28","fabbricazione di macchinari ed apparecchiature nca","W0_9","0-9","2015","2015",13.32,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","28","fabbricazione di macchinari ed apparecchiature nca","W0_9","0-9","2016","2016",13.33,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","28","fabbricazione di macchinari ed apparecchiature nca","W0_9","0-9","2017","2017",13.36,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","2","femmine","TOTAL","totale","99","totale","28","fabbricazione di macchinari ed apparecchiature nca","TOTAL","totale","2014","2014",15.34,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","2","femmine","TOTAL","totale","99","totale","28","fabbricazione di macchinari ed apparecchiature nca","TOTAL","totale","2015","2015",15.52,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","2","femmine","TOTAL","totale","99","totale","28","fabbricazione di macchinari ed apparecchiature nca","TOTAL","totale","2016","2016",15.57,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","2","femmine","TOTAL","totale","99","totale","28","fabbricazione di macchinari ed apparecchiature nca","TOTAL","totale","2017","2017",15.78,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","28","fabbricazione di macchinari ed apparecchiature nca","TOTAL","totale","2014","2014",11.53,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","28","fabbricazione di macchinari ed apparecchiature nca","TOTAL","totale","2015","2015",11.66,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","28","fabbricazione di macchinari ed apparecchiature nca","TOTAL","totale","2016","2016",11.65,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","28","fabbricazione di macchinari ed apparecchiature nca","TOTAL","totale","2017","2017",11.63,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","29","fabbricazione di autoveicoli, rimorchi e semirimorchi","W50_249","50-249","2014","2014",16.13,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","29","fabbricazione di autoveicoli, rimorchi e semirimorchi","W50_249","50-249","2015","2015",16.11,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","29","fabbricazione di autoveicoli, rimorchi e semirimorchi","W50_249","50-249","2016","2016",15.76,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","29","fabbricazione di autoveicoli, rimorchi e semirimorchi","W50_249","50-249","2017","2017",15.84,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","15","fabbricazione di articoli in pelle e simili","W50_249","50-249","2014","2014",13.87,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","15","fabbricazione di articoli in pelle e simili","W50_249","50-249","2015","2015",13.92,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","15","fabbricazione di articoli in pelle e simili","W50_249","50-249","2016","2016",14.09,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","15","fabbricazione di articoli in pelle e simili","W50_249","50-249","2017","2017",14.13,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","15","fabbricazione di articoli in pelle e simili","TOTAL","totale","2014","2014",11.67,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","15","fabbricazione di articoli in pelle e simili","TOTAL","totale","2015","2015",12.08,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","15","fabbricazione di articoli in pelle e simili","TOTAL","totale","2016","2016",12.13,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","15","fabbricazione di articoli in pelle e simili","TOTAL","totale","2017","2017",12.35,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","16","industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio","TOTAL","totale","2014","2014",15.95,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","16","industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio","TOTAL","totale","2015","2015",15.63,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","16","industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio","TOTAL","totale","2016","2016",15.57,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","16","industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio","TOTAL","totale","2017","2017",16.44,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","16","industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio","TOTAL","totale","2014","2014",7.76,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","16","industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio","TOTAL","totale","2015","2015",8.14,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","16","industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio","TOTAL","totale","2016","2016",7.73,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","16","industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio","TOTAL","totale","2017","2017",7.73,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","17","fabbricazione di carta e di prodotti di carta","W10_49","10-49","2014","2014",13,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","17","fabbricazione di carta e di prodotti di carta","W10_49","10-49","2015","2015",13.61,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","17","fabbricazione di carta e di prodotti di carta","W10_49","10-49","2016","2016",13.2,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","17","fabbricazione di carta e di prodotti di carta","W10_49","10-49","2017","2017",13.42,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","17","fabbricazione di carta e di prodotti di carta","TOTAL","totale","2014","2014",8.95,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","17","fabbricazione di carta e di prodotti di carta","TOTAL","totale","2015","2015",9.11,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","17","fabbricazione di carta e di prodotti di carta","TOTAL","totale","2016","2016",8.89,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","17","fabbricazione di carta e di prodotti di carta","TOTAL","totale","2017","2017",8.89,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","18","stampa e riproduzione di supporti registrati","TOTAL","totale","2014","2014",13.9,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","18","stampa e riproduzione di supporti registrati","TOTAL","totale","2015","2015",14,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","18","stampa e riproduzione di supporti registrati","TOTAL","totale","2016","2016",13.72,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","18","stampa e riproduzione di supporti registrati","TOTAL","totale","2017","2017",14.34,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","TOTAL","totale","2014","2014",14.82,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","TOTAL","totale","2015","2015",15,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","TOTAL","totale","2016","2016",14.96,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","TOTAL","totale","2017","2017",15.09,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y_GE50","50 anni e più","99","totale","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","TOTAL","totale","2014","2014",17.88,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y_GE50","50 anni e più","99","totale","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","TOTAL","totale","2015","2015",17.83,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y_GE50","50 anni e più","99","totale","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","TOTAL","totale","2016","2016",17.62,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y_GE50","50 anni e più","99","totale","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","TOTAL","totale","2017","2017",17.72,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","06","estrazione di petrolio greggio e di gas naturale","TOTAL","totale","2014","2014",34.16,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","06","estrazione di petrolio greggio e di gas naturale","TOTAL","totale","2015","2015",34.99,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","06","estrazione di petrolio greggio e di gas naturale","TOTAL","totale","2016","2016",33.43,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","06","estrazione di petrolio greggio e di gas naturale","TOTAL","totale","2017","2017",33.53,,
"ITD10","Bolzano / Bozen","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2014","2014",12.07,,
"ITD10","Bolzano / Bozen","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2015","2015",12.4,,
"ITD10","Bolzano / Bozen","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2016","2016",12.44,,
"ITD10","Bolzano / Bozen","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2017","2017",12.95,,
"ITD3","Veneto","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2014","2014",10.96,,
"ITD3","Veneto","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2015","2015",11.16,,
"ITD3","Veneto","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2016","2016",11.23,,
"ITD3","Veneto","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2017","2017",11.72,,
"ITD33","Belluno","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2014","2014",10.94,,
"ITD33","Belluno","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2015","2015",11.18,,
"ITD33","Belluno","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2016","2016",11.52,,
"ITD33","Belluno","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2017","2017",12.32,,
"ITD36","Padova","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2014","2014",10.69,,
"ITD36","Padova","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2015","2015",10.81,,
"ITD36","Padova","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2016","2016",10.91,,
"ITD36","Padova","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2017","2017",11.34,,
"ITE15","Prato","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2014","2014",9.86,,
"ITE15","Prato","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2015","2015",10.33,,
"ITE15","Prato","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2016","2016",10.29,,
"ITE15","Prato","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2017","2017",11.02,,
"ITE18","Arezzo","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2014","2014",10.47,,
"ITE18","Arezzo","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2015","2015",10.74,,
"ITE18","Arezzo","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2016","2016",10.43,,
"ITE18","Arezzo","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2017","2017",10.84,,
"ITE2","Umbria","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2014","2014",10.52,,
"ITE2","Umbria","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2015","2015",10.72,,
"ITE2","Umbria","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2016","2016",10.57,,
"ITE2","Umbria","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2017","2017",11.09,,
"ITF22","Campobasso","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2014","2014",9.72,,
"ITF22","Campobasso","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2015","2015",9.88,,
"ITF22","Campobasso","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2016","2016",10.42,,
"ITF22","Campobasso","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2017","2017",10.28,,
"ITF32","Benevento","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2014","2014",9.77,,
"ITF32","Benevento","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2015","2015",9.79,,
"ITF32","Benevento","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2016","2016",9.86,,
"ITF32","Benevento","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","0010","TOTALE","TOTAL","totale","2017","2017",10.85,,
